date,sku,demand,lead_time_days,unit_cost
2019-05-03,SENSOR-D410-TEMP,131,75,8.9
2019-05-04,SENSOR-D410-TEMP,91,75,8.9
2019-05-05,SENSOR-D410-TEMP,135,75,8.9
2019-05-06,SENSOR-D410-TEMP,150,75,8.9
2019-05-07,SENSOR-D410-TEMP,180,75,8.9
2019-05-08,SENSOR-D410-TEMP,126,75,8.9
2019-05-09,SENSOR-D410-TEMP,134,75,8.9
2019-05-10,SENSOR-D410-TEMP,111,75,8.9
2019-05-11,SENSOR-D410-TEMP,80,75,8.9
2019-05-12,SENSOR-D410-TEMP,129,75,8.9
2019-05-13,SENSOR-D410-TEMP,126,75,8.9
2019-05-14,SENSOR-D410-TEMP,170,75,8.9
2019-05-15,SENSOR-D410-TEMP,113,75,8.9
2019-05-16,SENSOR-D410-TEMP,116,75,8.9
2019-05-17,SENSOR-D410-TEMP,129,75,8.9
2019-05-18,SENSOR-D410-TEMP,94,75,8.9
2019-05-19,SENSOR-D410-TEMP,111,75,8.9
2019-05-20,SENSOR-D410-TEMP,144,75,8.9
2019-05-21,SENSOR-D410-TEMP,128,75,8.9
2019-05-22,SENSOR-D410-TEMP,133,75,8.9
2019-05-23,SENSOR-D410-TEMP,130,75,8.9
2019-05-24,SENSOR-D410-TEMP,119,75,8.9
2019-05-25,SENSOR-D410-TEMP,79,75,8.9
2019-05-26,SENSOR-D410-TEMP,113,75,8.9
2019-05-27,SENSOR-D410-TEMP,103,75,8.9
2019-05-28,SENSOR-D410-TEMP,165,75,8.9
2019-05-29,SENSOR-D410-TEMP,130,75,8.9
2019-05-30,SENSOR-D410-TEMP,122,75,8.9
2019-05-31,SENSOR-D410-TEMP,149,75,8.9
2019-06-01,SENSOR-D410-TEMP,122,75,8.9
2019-06-02,SENSOR-D410-TEMP,115,75,8.9
2019-06-03,SENSOR-D410-TEMP,145,75,8.9
2019-06-04,SENSOR-D410-TEMP,156,75,8.9
2019-06-05,SENSOR-D410-TEMP,105,75,8.9
2019-06-06,SENSOR-D410-TEMP,127,75,8.9
2019-06-07,SENSOR-D410-TEMP,120,75,8.9
2019-06-08,SENSOR-D410-TEMP,117,75,8.9
2019-06-09,SENSOR-D410-TEMP,88,75,8.9
2019-06-10,SENSOR-D410-TEMP,152,75,8.9
2019-06-11,SENSOR-D410-TEMP,146,75,8.9
2019-06-12,SENSOR-D410-TEMP,121,75,8.9
2019-06-13,SENSOR-D410-TEMP,126,75,8.9
2019-06-14,SENSOR-D410-TEMP,160,75,8.9
2019-06-15,SENSOR-D410-TEMP,82,75,8.9
2019-06-16,SENSOR-D410-TEMP,98,75,8.9
2019-06-17,SENSOR-D410-TEMP,123,75,8.9
2019-06-18,SENSOR-D410-TEMP,131,75,8.9
2019-06-19,SENSOR-D410-TEMP,136,75,8.9
2019-06-20,SENSOR-D410-TEMP,123,75,8.9
2019-06-21,SENSOR-D410-TEMP,120,75,8.9
2019-06-22,SENSOR-D410-TEMP,101,75,8.9
2019-06-23,SENSOR-D410-TEMP,81,75,8.9
2019-06-24,SENSOR-D410-TEMP,123,75,8.9
2019-06-25,SENSOR-D410-TEMP,120,75,8.9
2019-06-26,SENSOR-D410-TEMP,136,75,8.9
2019-06-27,SENSOR-D410-TEMP,154,75,8.9
2019-06-28,SENSOR-D410-TEMP,164,75,8.9
2019-06-29,SENSOR-D410-TEMP,83,75,8.9
2019-06-30,SENSOR-D410-TEMP,135,75,8.9
2019-07-01,SENSOR-D410-TEMP,119,75,8.9
2019-07-02,SENSOR-D410-TEMP,157,75,8.9
2019-07-03,SENSOR-D410-TEMP,125,75,8.9
2019-07-04,SENSOR-D410-TEMP,122,75,8.9
2019-07-05,SENSOR-D410-TEMP,124,75,8.9
2019-07-06,SENSOR-D410-TEMP,96,75,8.9
2019-07-07,SENSOR-D410-TEMP,107,75,8.9
2019-07-08,SENSOR-D410-TEMP,150,75,8.9
2019-07-09,SENSOR-D410-TEMP,121,75,8.9
2019-07-10,SENSOR-D410-TEMP,120,75,8.9
2019-07-11,SENSOR-D410-TEMP,122,75,8.9
2019-07-12,SENSOR-D410-TEMP,136,75,8.9
2019-07-13,SENSOR-D410-TEMP,93,75,8.9
2019-07-14,SENSOR-D410-TEMP,80,75,8.9
2019-07-15,SENSOR-D410-TEMP,143,75,8.9
2019-07-16,SENSOR-D410-TEMP,179,75,8.9
2019-07-17,SENSOR-D410-TEMP,130,75,8.9
2019-07-18,SENSOR-D410-TEMP,131,75,8.9
2019-07-19,SENSOR-D410-TEMP,149,75,8.9
2019-07-20,SENSOR-D410-TEMP,87,75,8.9
2019-07-21,SENSOR-D410-TEMP,109,75,8.9
2019-07-22,SENSOR-D410-TEMP,126,75,8.9
2019-07-23,SENSOR-D410-TEMP,172,75,8.9
2019-07-24,SENSOR-D410-TEMP,145,75,8.9
2019-07-25,SENSOR-D410-TEMP,128,75,8.9
2019-07-26,SENSOR-D410-TEMP,129,75,8.9
2019-07-27,SENSOR-D410-TEMP,88,75,8.9
2019-07-28,SENSOR-D410-TEMP,122,75,8.9
2019-07-29,SENSOR-D410-TEMP,117,75,8.9
2019-07-30,SENSOR-D410-TEMP,127,75,8.9
2019-07-31,SENSOR-D410-TEMP,129,75,8.9
2019-08-01,SENSOR-D410-TEMP,139,75,8.9
2019-08-02,SENSOR-D410-TEMP,135,75,8.9
2019-08-03,SENSOR-D410-TEMP,71,75,8.9
2019-08-04,SENSOR-D410-TEMP,91,75,8.9
2019-08-05,SENSOR-D410-TEMP,138,75,8.9
2019-08-06,SENSOR-D410-TEMP,128,75,8.9
2019-08-07,SENSOR-D410-TEMP,152,75,8.9
2019-08-08,SENSOR-D410-TEMP,156,75,8.9
2019-08-09,SENSOR-D410-TEMP,138,75,8.9
2019-08-10,SENSOR-D410-TEMP,102,75,8.9
2019-08-11,SENSOR-D410-TEMP,59,75,8.9
2019-08-12,SENSOR-D410-TEMP,132,75,8.9
2019-08-13,SENSOR-D410-TEMP,158,75,8.9
2019-08-14,SENSOR-D410-TEMP,132,75,8.9
2019-08-15,SENSOR-D410-TEMP,126,75,8.9
2019-08-16,SENSOR-D410-TEMP,180,75,8.9
2019-08-17,SENSOR-D410-TEMP,130,75,8.9
2019-08-18,SENSOR-D410-TEMP,106,75,8.9
2019-08-19,SENSOR-D410-TEMP,160,75,8.9
2019-08-20,SENSOR-D410-TEMP,99,75,8.9
2019-08-21,SENSOR-D410-TEMP,125,75,8.9
2019-08-22,SENSOR-D410-TEMP,131,75,8.9
2019-08-23,SENSOR-D410-TEMP,135,75,8.9
2019-08-24,SENSOR-D410-TEMP,89,75,8.9
2019-08-25,SENSOR-D410-TEMP,52,75,8.9
2019-08-26,SENSOR-D410-TEMP,146,75,8.9
2019-08-27,SENSOR-D410-TEMP,149,75,8.9
2019-08-28,SENSOR-D410-TEMP,168,75,8.9
2019-08-29,SENSOR-D410-TEMP,125,75,8.9
2019-08-30,SENSOR-D410-TEMP,124,75,8.9
2019-08-31,SENSOR-D410-TEMP,49,75,8.9
2019-09-01,SENSOR-D410-TEMP,92,75,8.9
2019-09-02,SENSOR-D410-TEMP,155,75,8.9
2019-09-03,SENSOR-D410-TEMP,128,75,8.9
2019-09-04,SENSOR-D410-TEMP,178,75,8.9
2019-09-05,SENSOR-D410-TEMP,135,75,8.9
2019-09-06,SENSOR-D410-TEMP,142,75,8.9
2019-09-07,SENSOR-D410-TEMP,73,75,8.9
2019-09-08,SENSOR-D410-TEMP,103,75,8.9
2019-09-09,SENSOR-D410-TEMP,104,75,8.9
2019-09-10,SENSOR-D410-TEMP,152,75,8.9
2019-09-11,SENSOR-D410-TEMP,152,75,8.9
2019-09-12,SENSOR-D410-TEMP,164,75,8.9
2019-09-13,SENSOR-D410-TEMP,121,75,8.9
2019-09-14,SENSOR-D410-TEMP,100,75,8.9
2019-09-15,SENSOR-D410-TEMP,108,75,8.9
2019-09-16,SENSOR-D410-TEMP,147,75,8.9
2019-09-17,SENSOR-D410-TEMP,124,75,8.9
2019-09-18,SENSOR-D410-TEMP,96,75,8.9
2019-09-19,SENSOR-D410-TEMP,146,75,8.9
2019-09-20,SENSOR-D410-TEMP,137,75,8.9
2019-09-21,SENSOR-D410-TEMP,87,75,8.9
2019-09-22,SENSOR-D410-TEMP,111,75,8.9
2019-09-23,SENSOR-D410-TEMP,139,75,8.9
2019-09-24,SENSOR-D410-TEMP,116,75,8.9
2019-09-25,SENSOR-D410-TEMP,105,75,8.9
2019-09-26,SENSOR-D410-TEMP,119,75,8.9
2019-09-27,SENSOR-D410-TEMP,182,75,8.9
2019-09-28,SENSOR-D410-TEMP,111,75,8.9
2019-09-29,SENSOR-D410-TEMP,101,75,8.9
2019-09-30,SENSOR-D410-TEMP,136,75,8.9
2019-10-01,SENSOR-D410-TEMP,135,75,8.9
2019-10-02,SENSOR-D410-TEMP,161,75,8.9
2019-10-03,SENSOR-D410-TEMP,131,75,8.9
2019-10-04,SENSOR-D410-TEMP,150,75,8.9
2019-10-05,SENSOR-D410-TEMP,92,75,8.9
2019-10-06,SENSOR-D410-TEMP,133,75,8.9
2019-10-07,SENSOR-D410-TEMP,153,75,8.9
2019-10-08,SENSOR-D410-TEMP,163,75,8.9
2019-10-09,SENSOR-D410-TEMP,130,75,8.9
2019-10-10,SENSOR-D410-TEMP,159,75,8.9
2019-10-11,SENSOR-D410-TEMP,135,75,8.9
2019-10-12,SENSOR-D410-TEMP,100,75,8.9
2019-10-13,SENSOR-D410-TEMP,128,75,8.9
2019-10-14,SENSOR-D410-TEMP,122,75,8.9
2019-10-15,SENSOR-D410-TEMP,144,75,8.9
2019-10-16,SENSOR-D410-TEMP,149,75,8.9
2019-10-17,SENSOR-D410-TEMP,150,75,8.9
2019-10-18,SENSOR-D410-TEMP,133,75,8.9
2019-10-19,SENSOR-D410-TEMP,136,75,8.9
2019-10-20,SENSOR-D410-TEMP,76,75,8.9
2019-10-21,SENSOR-D410-TEMP,168,75,8.9
2019-10-22,SENSOR-D410-TEMP,163,75,8.9
2019-10-23,SENSOR-D410-TEMP,176,75,8.9
2019-10-24,SENSOR-D410-TEMP,113,75,8.9
2019-10-25,SENSOR-D410-TEMP,126,75,8.9
2019-10-26,SENSOR-D410-TEMP,126,75,8.9
2019-10-27,SENSOR-D410-TEMP,66,75,8.9
2019-10-28,SENSOR-D410-TEMP,113,75,8.9
2019-10-29,SENSOR-D410-TEMP,133,75,8.9
2019-10-30,SENSOR-D410-TEMP,146,75,8.9
2019-10-31,SENSOR-D410-TEMP,171,75,8.9
2019-11-01,SENSOR-D410-TEMP,139,75,8.9
2019-11-02,SENSOR-D410-TEMP,89,75,8.9
2019-11-03,SENSOR-D410-TEMP,105,75,8.9
2019-11-04,SENSOR-D410-TEMP,151,75,8.9
2019-11-05,SENSOR-D410-TEMP,151,75,8.9
2019-11-06,SENSOR-D410-TEMP,140,75,8.9
2019-11-07,SENSOR-D410-TEMP,108,75,8.9
2019-11-08,SENSOR-D410-TEMP,127,75,8.9
2019-11-09,SENSOR-D410-TEMP,126,75,8.9
2019-11-10,SENSOR-D410-TEMP,104,75,8.9
2019-11-11,SENSOR-D410-TEMP,138,75,8.9
2019-11-12,SENSOR-D410-TEMP,164,75,8.9
2019-11-13,SENSOR-D410-TEMP,123,75,8.9
2019-11-14,SENSOR-D410-TEMP,140,75,8.9
2019-11-15,SENSOR-D410-TEMP,146,75,8.9
2019-11-16,SENSOR-D410-TEMP,93,75,8.9
2019-11-17,SENSOR-D410-TEMP,103,75,8.9
2019-11-18,SENSOR-D410-TEMP,141,75,8.9
2019-11-19,SENSOR-D410-TEMP,119,75,8.9
2019-11-20,SENSOR-D410-TEMP,148,75,8.9
2019-11-21,SENSOR-D410-TEMP,121,75,8.9
2019-11-22,SENSOR-D410-TEMP,148,75,8.9
2019-11-23,SENSOR-D410-TEMP,126,75,8.9
2019-11-24,SENSOR-D410-TEMP,96,75,8.9
2019-11-25,SENSOR-D410-TEMP,124,75,8.9
2019-11-26,SENSOR-D410-TEMP,143,75,8.9
2019-11-27,SENSOR-D410-TEMP,130,75,8.9
2019-11-28,SENSOR-D410-TEMP,156,75,8.9
2019-11-29,SENSOR-D410-TEMP,143,75,8.9
2019-11-30,SENSOR-D410-TEMP,133,75,8.9
2019-12-01,SENSOR-D410-TEMP,123,75,8.9
2019-12-02,SENSOR-D410-TEMP,143,75,8.9
2019-12-03,SENSOR-D410-TEMP,158,75,8.9
2019-12-04,SENSOR-D410-TEMP,138,75,8.9
2019-12-05,SENSOR-D410-TEMP,146,75,8.9
2019-12-06,SENSOR-D410-TEMP,139,75,8.9
2019-12-07,SENSOR-D410-TEMP,115,75,8.9
2019-12-08,SENSOR-D410-TEMP,127,75,8.9
2019-12-09,SENSOR-D410-TEMP,160,75,8.9
2019-12-10,SENSOR-D410-TEMP,162,75,8.9
2019-12-11,SENSOR-D410-TEMP,162,75,8.9
2019-12-12,SENSOR-D410-TEMP,155,75,8.9
2019-12-13,SENSOR-D410-TEMP,124,75,8.9
2019-12-14,SENSOR-D410-TEMP,132,75,8.9
2019-12-15,SENSOR-D410-TEMP,134,75,8.9
2019-12-16,SENSOR-D410-TEMP,141,75,8.9
2019-12-17,SENSOR-D410-TEMP,138,75,8.9
2019-12-18,SENSOR-D410-TEMP,156,75,8.9
2019-12-19,SENSOR-D410-TEMP,155,75,8.9
2019-12-20,SENSOR-D410-TEMP,141,75,8.9
2019-12-21,SENSOR-D410-TEMP,79,75,8.9
2019-12-22,SENSOR-D410-TEMP,107,75,8.9
2019-12-23,SENSOR-D410-TEMP,154,75,8.9
2019-12-24,SENSOR-D410-TEMP,157,75,8.9
2019-12-25,SENSOR-D410-TEMP,151,75,8.9
2019-12-26,SENSOR-D410-TEMP,139,75,8.9
2019-12-27,SENSOR-D410-TEMP,162,75,8.9
2019-12-28,SENSOR-D410-TEMP,102,75,8.9
2019-12-29,SENSOR-D410-TEMP,93,75,8.9
2019-12-30,SENSOR-D410-TEMP,141,75,8.9
2019-12-31,SENSOR-D410-TEMP,113,75,8.9
2020-01-01,SENSOR-D410-TEMP,141,75,8.9
2020-01-02,SENSOR-D410-TEMP,156,75,8.9
2020-01-03,SENSOR-D410-TEMP,150,75,8.9
2020-01-04,SENSOR-D410-TEMP,128,75,8.9
2020-01-05,SENSOR-D410-TEMP,96,75,8.9
2020-01-06,SENSOR-D410-TEMP,152,75,8.9
2020-01-07,SENSOR-D410-TEMP,158,75,8.9
2020-01-08,SENSOR-D410-TEMP,186,75,8.9
2020-01-09,SENSOR-D410-TEMP,146,75,8.9
2020-01-10,SENSOR-D410-TEMP,124,75,8.9
2020-01-11,SENSOR-D410-TEMP,115,75,8.9
2020-01-12,SENSOR-D410-TEMP,134,75,8.9
2020-01-13,SENSOR-D410-TEMP,137,75,8.9
2020-01-14,SENSOR-D410-TEMP,158,75,8.9
2020-01-15,SENSOR-D410-TEMP,165,75,8.9
2020-01-16,SENSOR-D410-TEMP,161,75,8.9
2020-01-17,SENSOR-D410-TEMP,145,75,8.9
2020-01-18,SENSOR-D410-TEMP,87,75,8.9
2020-01-19,SENSOR-D410-TEMP,98,75,8.9
2020-01-20,SENSOR-D410-TEMP,151,75,8.9
2020-01-21,SENSOR-D410-TEMP,159,75,8.9
2020-01-22,SENSOR-D410-TEMP,148,75,8.9
2020-01-23,SENSOR-D410-TEMP,135,75,8.9
2020-01-24,SENSOR-D410-TEMP,152,75,8.9
2020-01-25,SENSOR-D410-TEMP,115,75,8.9
2020-01-26,SENSOR-D410-TEMP,106,75,8.9
2020-01-27,SENSOR-D410-TEMP,127,75,8.9
2020-01-28,SENSOR-D410-TEMP,139,75,8.9
2020-01-29,SENSOR-D410-TEMP,159,75,8.9
2020-01-30,SENSOR-D410-TEMP,117,75,8.9
2020-01-31,SENSOR-D410-TEMP,104,75,8.9
2020-02-01,SENSOR-D410-TEMP,126,75,8.9
2020-02-02,SENSOR-D410-TEMP,108,75,8.9
2020-02-03,SENSOR-D410-TEMP,152,75,8.9
2020-02-04,SENSOR-D410-TEMP,122,75,8.9
2020-02-05,SENSOR-D410-TEMP,155,75,8.9
2020-02-06,SENSOR-D410-TEMP,147,75,8.9
2020-02-07,SENSOR-D410-TEMP,113,75,8.9
2020-02-08,SENSOR-D410-TEMP,125,75,8.9
2020-02-09,SENSOR-D410-TEMP,102,75,8.9
2020-02-10,SENSOR-D410-TEMP,135,75,8.9
2020-02-11,SENSOR-D410-TEMP,135,75,8.9
2020-02-12,SENSOR-D410-TEMP,105,75,8.9
2020-02-13,SENSOR-D410-TEMP,152,75,8.9
2020-02-14,SENSOR-D410-TEMP,147,75,8.9
2020-02-15,SENSOR-D410-TEMP,96,75,8.9
2020-02-16,SENSOR-D410-TEMP,122,75,8.9
2020-02-17,SENSOR-D410-TEMP,117,75,8.9
2020-02-18,SENSOR-D410-TEMP,131,75,8.9
2020-02-19,SENSOR-D410-TEMP,127,75,8.9
2020-02-20,SENSOR-D410-TEMP,137,75,8.9
2020-02-21,SENSOR-D410-TEMP,143,75,8.9
2020-02-22,SENSOR-D410-TEMP,107,75,8.9
2020-02-23,SENSOR-D410-TEMP,93,75,8.9
2020-02-24,SENSOR-D410-TEMP,126,75,8.9
2020-02-25,SENSOR-D410-TEMP,172,75,8.9
2020-02-26,SENSOR-D410-TEMP,185,75,8.9
2020-02-27,SENSOR-D410-TEMP,145,75,8.9
2020-02-28,SENSOR-D410-TEMP,128,75,8.9
2020-02-29,SENSOR-D410-TEMP,126,75,8.9
2020-03-01,SENSOR-D410-TEMP,73,75,8.9
2020-03-02,SENSOR-D410-TEMP,136,75,8.9
2020-03-03,SENSOR-D410-TEMP,129,75,8.9
2020-03-04,SENSOR-D410-TEMP,121,75,8.9
2020-03-05,SENSOR-D410-TEMP,137,75,8.9
2020-03-06,SENSOR-D410-TEMP,126,75,8.9
2020-03-07,SENSOR-D410-TEMP,99,75,8.9
2020-03-08,SENSOR-D410-TEMP,100,75,8.9
2020-03-09,SENSOR-D410-TEMP,130,75,8.9
2020-03-10,SENSOR-D410-TEMP,135,75,8.9
2020-03-11,SENSOR-D410-TEMP,137,75,8.9
2020-03-12,SENSOR-D410-TEMP,156,75,8.9
2020-03-13,SENSOR-D410-TEMP,138,75,8.9
2020-03-14,SENSOR-D410-TEMP,113,75,8.9
2020-03-15,SENSOR-D410-TEMP,109,75,8.9
2020-03-16,SENSOR-D410-TEMP,151,75,8.9
2020-03-17,SENSOR-D410-TEMP,166,75,8.9
2020-03-18,SENSOR-D410-TEMP,120,75,8.9
2020-03-19,SENSOR-D410-TEMP,132,75,8.9
2020-03-20,SENSOR-D410-TEMP,172,75,8.9
2020-03-21,SENSOR-D410-TEMP,93,75,8.9
2020-03-22,SENSOR-D410-TEMP,47,75,8.9
2020-03-23,SENSOR-D410-TEMP,136,75,8.9
2020-03-24,SENSOR-D410-TEMP,142,75,8.9
2020-03-25,SENSOR-D410-TEMP,93,75,8.9
2020-03-26,SENSOR-D410-TEMP,164,75,8.9
2020-03-27,SENSOR-D410-TEMP,127,75,8.9
2020-03-28,SENSOR-D410-TEMP,104,75,8.9
2020-03-29,SENSOR-D410-TEMP,93,75,8.9
2020-03-30,SENSOR-D410-TEMP,116,75,8.9
2020-03-31,SENSOR-D410-TEMP,120,75,8.9
2020-04-01,SENSOR-D410-TEMP,122,75,8.9
2020-04-02,SENSOR-D410-TEMP,159,75,8.9
2020-04-03,SENSOR-D410-TEMP,136,75,8.9
2020-04-04,SENSOR-D410-TEMP,88,75,8.9
2020-04-05,SENSOR-D410-TEMP,80,75,8.9
2020-04-06,SENSOR-D410-TEMP,160,75,8.9
2020-04-07,SENSOR-D410-TEMP,165,75,8.9
2020-04-08,SENSOR-D410-TEMP,160,75,8.9
2020-04-09,SENSOR-D410-TEMP,148,75,8.9
2020-04-10,SENSOR-D410-TEMP,144,75,8.9
2020-04-11,SENSOR-D410-TEMP,75,75,8.9
2020-04-12,SENSOR-D410-TEMP,93,75,8.9
2020-04-13,SENSOR-D410-TEMP,126,75,8.9
2020-04-14,SENSOR-D410-TEMP,106,75,8.9
2020-04-15,SENSOR-D410-TEMP,158,75,8.9
2020-04-16,SENSOR-D410-TEMP,126,75,8.9
2020-04-17,SENSOR-D410-TEMP,160,75,8.9
2020-04-18,SENSOR-D410-TEMP,113,75,8.9
2020-04-19,SENSOR-D410-TEMP,107,75,8.9
2020-04-20,SENSOR-D410-TEMP,150,75,8.9
2020-04-21,SENSOR-D410-TEMP,128,75,8.9
2020-04-22,SENSOR-D410-TEMP,172,75,8.9
2020-04-23,SENSOR-D410-TEMP,139,75,8.9
2020-04-24,SENSOR-D410-TEMP,144,75,8.9
2020-04-25,SENSOR-D410-TEMP,85,75,8.9
2020-04-26,SENSOR-D410-TEMP,80,75,8.9
2020-04-27,SENSOR-D410-TEMP,147,75,8.9
2020-04-28,SENSOR-D410-TEMP,142,75,8.9
2020-04-29,SENSOR-D410-TEMP,124,75,8.9
2020-04-30,SENSOR-D410-TEMP,113,75,8.9
2020-05-01,SENSOR-D410-TEMP,116,75,8.9
2020-05-02,SENSOR-D410-TEMP,118,75,8.9
2020-05-03,SENSOR-D410-TEMP,86,75,8.9
2020-05-04,SENSOR-D410-TEMP,133,75,8.9
2020-05-05,SENSOR-D410-TEMP,165,75,8.9
2020-05-06,SENSOR-D410-TEMP,119,75,8.9
2020-05-07,SENSOR-D410-TEMP,126,75,8.9
2020-05-08,SENSOR-D410-TEMP,125,75,8.9
2020-05-09,SENSOR-D410-TEMP,127,75,8.9
2020-05-10,SENSOR-D410-TEMP,133,75,8.9
2020-05-11,SENSOR-D410-TEMP,153,75,8.9
2020-05-12,SENSOR-D410-TEMP,153,75,8.9
2020-05-13,SENSOR-D410-TEMP,129,75,8.9
2020-05-14,SENSOR-D410-TEMP,175,75,8.9
2020-05-15,SENSOR-D410-TEMP,144,75,8.9
2020-05-16,SENSOR-D410-TEMP,113,75,8.9
2020-05-17,SENSOR-D410-TEMP,96,75,8.9
2020-05-18,SENSOR-D410-TEMP,135,75,8.9
2020-05-19,SENSOR-D410-TEMP,170,75,8.9
2020-05-20,SENSOR-D410-TEMP,150,75,8.9
2020-05-21,SENSOR-D410-TEMP,166,75,8.9
2020-05-22,SENSOR-D410-TEMP,145,75,8.9
2020-05-23,SENSOR-D410-TEMP,83,75,8.9
2020-05-24,SENSOR-D410-TEMP,88,75,8.9
2020-05-25,SENSOR-D410-TEMP,142,75,8.9
2020-05-26,SENSOR-D410-TEMP,129,75,8.9
2020-05-27,SENSOR-D410-TEMP,121,75,8.9
2020-05-28,SENSOR-D410-TEMP,162,75,8.9
2020-05-29,SENSOR-D410-TEMP,131,75,8.9
2020-05-30,SENSOR-D410-TEMP,101,75,8.9
2020-05-31,SENSOR-D410-TEMP,104,75,8.9
2020-06-01,SENSOR-D410-TEMP,131,75,8.9
2020-06-02,SENSOR-D410-TEMP,167,75,8.9
2020-06-03,SENSOR-D410-TEMP,121,75,8.9
2020-06-04,SENSOR-D410-TEMP,146,75,8.9
2020-06-05,SENSOR-D410-TEMP,146,75,8.9
2020-06-06,SENSOR-D410-TEMP,98,75,8.9
2020-06-07,SENSOR-D410-TEMP,76,75,8.9
2020-06-08,SENSOR-D410-TEMP,157,75,8.9
2020-06-09,SENSOR-D410-TEMP,155,75,8.9
2020-06-10,SENSOR-D410-TEMP,130,75,8.9
2020-06-11,SENSOR-D410-TEMP,155,75,8.9
2020-06-12,SENSOR-D410-TEMP,149,75,8.9
2020-06-13,SENSOR-D410-TEMP,76,75,8.9
2020-06-14,SENSOR-D410-TEMP,84,75,8.9
2020-06-15,SENSOR-D410-TEMP,163,75,8.9
2020-06-16,SENSOR-D410-TEMP,148,75,8.9
2020-06-17,SENSOR-D410-TEMP,132,75,8.9
2020-06-18,SENSOR-D410-TEMP,127,75,8.9
2020-06-19,SENSOR-D410-TEMP,133,75,8.9
2020-06-20,SENSOR-D410-TEMP,92,75,8.9
2020-06-21,SENSOR-D410-TEMP,85,75,8.9
2020-06-22,SENSOR-D410-TEMP,112,75,8.9
2020-06-23,SENSOR-D410-TEMP,164,75,8.9
2020-06-24,SENSOR-D410-TEMP,161,75,8.9
2020-06-25,SENSOR-D410-TEMP,120,75,8.9
2020-06-26,SENSOR-D410-TEMP,146,75,8.9
2020-06-27,SENSOR-D410-TEMP,84,75,8.9
2020-06-28,SENSOR-D410-TEMP,96,75,8.9
2020-06-29,SENSOR-D410-TEMP,137,75,8.9
2020-06-30,SENSOR-D410-TEMP,136,75,8.9
2020-07-01,SENSOR-D410-TEMP,180,75,8.9
2020-07-02,SENSOR-D410-TEMP,136,75,8.9
2020-07-03,SENSOR-D410-TEMP,129,75,8.9
2020-07-04,SENSOR-D410-TEMP,87,75,8.9
2020-07-05,SENSOR-D410-TEMP,120,75,8.9
2020-07-06,SENSOR-D410-TEMP,114,75,8.9
2020-07-07,SENSOR-D410-TEMP,130,75,8.9
2020-07-08,SENSOR-D410-TEMP,170,75,8.9
2020-07-09,SENSOR-D410-TEMP,149,75,8.9
2020-07-10,SENSOR-D410-TEMP,148,75,8.9
2020-07-11,SENSOR-D410-TEMP,139,75,8.9
2020-07-12,SENSOR-D410-TEMP,105,75,8.9
2020-07-13,SENSOR-D410-TEMP,132,75,8.9
2020-07-14,SENSOR-D410-TEMP,139,75,8.9
2020-07-15,SENSOR-D410-TEMP,124,75,8.9
2020-07-16,SENSOR-D410-TEMP,167,75,8.9
2020-07-17,SENSOR-D410-TEMP,155,75,8.9
2020-07-18,SENSOR-D410-TEMP,121,75,8.9
2020-07-19,SENSOR-D410-TEMP,123,75,8.9
2020-07-20,SENSOR-D410-TEMP,137,75,8.9
2020-07-21,SENSOR-D410-TEMP,128,75,8.9
2020-07-22,SENSOR-D410-TEMP,144,75,8.9
2020-07-23,SENSOR-D410-TEMP,129,75,8.9
2020-07-24,SENSOR-D410-TEMP,148,75,8.9
2020-07-25,SENSOR-D410-TEMP,122,75,8.9
2020-07-26,SENSOR-D410-TEMP,98,75,8.9
2020-07-27,SENSOR-D410-TEMP,148,75,8.9
2020-07-28,SENSOR-D410-TEMP,143,75,8.9
2020-07-29,SENSOR-D410-TEMP,160,75,8.9
2020-07-30,SENSOR-D410-TEMP,133,75,8.9
2020-07-31,SENSOR-D410-TEMP,106,75,8.9
2020-08-01,SENSOR-D410-TEMP,110,75,8.9
2020-08-02,SENSOR-D410-TEMP,120,75,8.9
2020-08-03,SENSOR-D410-TEMP,154,75,8.9
2020-08-04,SENSOR-D410-TEMP,134,75,8.9
2020-08-05,SENSOR-D410-TEMP,125,75,8.9
2020-08-06,SENSOR-D410-TEMP,155,75,8.9
2020-08-07,SENSOR-D410-TEMP,149,75,8.9
2020-08-08,SENSOR-D410-TEMP,100,75,8.9
2020-08-09,SENSOR-D410-TEMP,135,75,8.9
2020-08-10,SENSOR-D410-TEMP,129,75,8.9
2020-08-11,SENSOR-D410-TEMP,179,75,8.9
2020-08-12,SENSOR-D410-TEMP,147,75,8.9
2020-08-13,SENSOR-D410-TEMP,114,75,8.9
2020-08-14,SENSOR-D410-TEMP,144,75,8.9
2020-08-15,SENSOR-D410-TEMP,120,75,8.9
2020-08-16,SENSOR-D410-TEMP,97,75,8.9
2020-08-17,SENSOR-D410-TEMP,121,75,8.9
2020-08-18,SENSOR-D410-TEMP,145,75,8.9
2020-08-19,SENSOR-D410-TEMP,132,75,8.9
2020-08-20,SENSOR-D410-TEMP,157,75,8.9
2020-08-21,SENSOR-D410-TEMP,162,75,8.9
2020-08-22,SENSOR-D410-TEMP,85,75,8.9
2020-08-23,SENSOR-D410-TEMP,91,75,8.9
2020-08-24,SENSOR-D410-TEMP,162,75,8.9
2020-08-25,SENSOR-D410-TEMP,133,75,8.9
2020-08-26,SENSOR-D410-TEMP,129,75,8.9
